"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;
"1895368336323809786,""Fri Feb 28 07:00:00 +0000 2025"",""1"",""Fore skrng pelit voc dehhh"",""1895368336323809786"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/miciinbumbu/status/1895368336323809786"",""1556605456050556929"",""miciinbumbu""";;;;;;
"1895367610465951819,""Fri Feb 28 06:57:07 +0000 2025"",""5"",""1 kuadriliun buat kopi americano sama butterscotch seasaltnya fore nih bisa dijadiin danau kali ya"",""1895367610465951819"","""","""",""in"","""",""1"",""0"",""2"",""https://x.com/runtukansurya/status/1895367610465951819"",""2213276042"",""runtukansurya""";;;;;;
"1895357440591569021,""Fri Feb 28 06:50:26 +0000 2025"",""0"",""@opensiseme Kopinya kopken mending apa flash.. itu ga terlalu buat Aslam. Fore Masih buat Aslam :((("",""1895365927774101828"","""",""opensiseme"",""in"",""They said , island of god🌴"",""0"",""1"",""0"",""https://x.com/ursantaclauz/status/1895365927774101828"",""962681398631911427"",""ursantaclauz""";;;;;;
"1895365659439308992,""Fri Feb 28 06:49:22 +0000 2025"",""0"",""anjir dingin banget ni fore. apa emang meriang ya gw."",""1895365659439308992"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/1gyulnoona/status/1895365659439308992"",""701205806843211776"",""1gyulnoona""";;;;;;
"1895352113359921343,""Fri Feb 28 06:48:24 +0000 2025"",""0"",""@tegalfess fore sama kopken pake apk itu sering dapet diskonan"",""1895365419588002030"","""",""tegalfess"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/lavwenderr/status/1895365419588002030"",""129445271"",""lavwenderr""";;;;;;
"1895352113359921343,""Fri Feb 28 06:47:07 +0000 2025"",""0"",""@tegalfess fore install app nya nanti ada diskon pengguna baru"",""1895365096932811163"","""",""tegalfess"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/energenkcgijo/status/1895365096932811163"",""1112356031961559041"",""energenkcgijo""";;;;;;
"1895364815746670773,""Fri Feb 28 06:46:00 +0000 2025"",""1"",""Pandan latte fore terakhir sblm puasa https://t.co/KYARAch5ix"",""1895364815746670773"",""https://pbs.twimg.com/media/Gk2wP8PaQAAlT0_.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/89feranda/status/1895364815746670773"",""1303917945756643328"",""89feranda""";;;;;;
"1895358163874193721,""Fri Feb 28 06:44:17 +0000 2025"",""0"",""@cherryontob kok ga fore"",""1895364381120315488"","""",""cherryontob"",""in"","""",""0"",""1"",""0"",""https://x.com/rosedesventz/status/1895364381120315488"",""1351189890906644481"",""rosedesventz""";;;;;;
"1895360193783046444,""Fri Feb 28 06:27:38 +0000 2025"",""0"",""Info diskon spesial shopeefood pilih voucher diskon disini Fore coffee https://t.co/NUfrFP8rLZ Promo Kopi Kenangan https://t.co/W6vRtG8wXJ Janji jiwa https://t.co/OlyMEWWzsQ Tomoro coffee https://t.co/Ed3QK5giCa Point coffe indomaret https://t.co/LDBmIW9FPV"",""1895360193783046444"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ike_tjn/status/1895360193783046444"",""513346093"",""ike_tjn""";;;;;;
"1895110475332899085,""Fri Feb 28 06:27:03 +0000 2025"",""0"",""@FOODFESS2 Tadi pagi udah ke Richeese beli 1 ekor sama Domino's tdi siang ke Fore skrg lagi di rumah ngerujak "",""1895360044210016550"","""",""FOODFESS2"",""in"",""Bekasi, Jawa Barat"",""0"",""0"",""0"",""https://x.com/ajiisept_/status/1895360044210016550"",""1639918578022637568"",""ajiisept_""";;;;;;
"1895360008256430206,""Fri Feb 28 06:26:54 +0000 2025"",""0"",""bday treats ke-2 Fore nutty oat latte! sengaja pilih yang paling mahal wkwkwkwkw surprisingly enakk! https://t.co/KYnJ74iYlE"",""1895360008256430206"",""https://pbs.twimg.com/media/Gk2r4b-WQAAqjai.jpg"","""",""in"","""",""0"",""2"",""0"",""https://x.com/dwiskyline23/status/1895360008256430206"",""1533043487498981382"",""dwiskyline23""";;;;;;
"1895313391432143136,""Fri Feb 28 06:16:18 +0000 2025"",""0"",""@mengeonggg godain baristanya bubbbb hehehe tuker point fore bub"",""1895357341731787088"","""",""mengeonggg"",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://x.com/solusyuu/status/1895357341731787088"",""1363583560012107778"",""solusyuu""";;;;;;
"1895354155797303424,""Fri Feb 28 06:15:59 +0000 2025"",""0"",""@onyoumarkies bener jir aku sebulan ini fore terus "",""1895357261465428452"","""",""onyoumarkies"",""in"",""♡₊˚ 🦢・₊✧";;;;;;
"I still remember you"",""0"",""1"",""0"",""https://x.com/iLOvmkly/status/1895357261465428452"",""1667551811195248640"",""iLOvmkly""";;;;;;
"1895357005512221006,""Fri Feb 28 06:14:58 +0000 2025"",""0"",""kenapa di paskal ga ada fore ️"",""1895357005512221006"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/cr00kshanks/status/1895357005512221006"",""1634813832"",""cr00kshanks""";;;;;;
"1895356530838708380,""Fri Feb 28 06:13:05 +0000 2025"",""1"",""Ada duit kita ke fore gak ada duit kita beli good day "",""1895356530838708380"","""","""",""in"",""Kota Surabaya, Jawa Timur"",""0"",""1"",""0"",""https://x.com/___ftp26/status/1895356530838708380"",""2995863128"",""___ftp26""";;;;;;
"1895355074454659164,""Fri Feb 28 06:07:18 +0000 2025"",""0"",""ternyata manuka americanonya fore enak juga "",""1895355074454659164"","""","""",""in"",""di bumi"",""0"",""0"",""0"",""https://x.com/indahtriaulia/status/1895355074454659164"",""1299339971594051584"",""indahtriaulia""";;;;;;
"1895339917741564060,""Fri Feb 28 06:06:39 +0000 2025"",""0"",""@fucjkup fore tuku enak americano nya"",""1895354911426281826"","""",""fucjkup"",""in"","""",""0"",""0"",""0"",""https://x.com/an0thsidenath/status/1895354911426281826"",""1446486508941156357"",""an0thsidenath""";;;;;;
"1895352800063955038,""Fri Feb 28 05:58:16 +0000 2025"",""0"",""sedikhhh cafe malt latte s fore KSOONG DMN DMN"",""1895352800063955038"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/udoooo0n/status/1895352800063955038"",""1949453100"",""udoooo0n""";;;;;;
"1895349560089682170,""Fri Feb 28 05:53:09 +0000 2025"",""0"",""@berburusales Serius bs beberapa kali ya? Kirain cuma sekali"",""1895351513331179732"","""",""berburusales"",""in"","""",""0"",""0"",""0"",""https://x.com/msteffinova/status/1895351513331179732"",""1683076858013945856"",""msteffinova""";;;;;;
"1895317396757569834,""Fri Feb 28 05:41:21 +0000 2025"",""0"",""@luarbumiii ayo cobain matcha fore wkwk"",""1895348546288918968"","""",""luarbumiii"",""in"","""",""0"",""1"",""0"",""https://x.com/byulaaan/status/1895348546288918968"",""1720276352316903424"",""byulaaan""";;;;;;
"1895347539903422638,""Fri Feb 28 05:37:22 +0000 2025"",""1"",""burung ijo ini kenapa lagi ya allah "",""1895347539903422638"","""","""",""in"",""kalo slr ke"",""0"",""0"",""0"",""https://x.com/eyesc0ffee/status/1895347539903422638"",""1789173498310799360"",""eyesc0ffee""";;;;;;
"1895296382417936478,""Fri Feb 28 05:34:20 +0000 2025"",""0"",""@sikentangjoget Fore jakal"",""1895346777857106349"","""",""sikentangjoget"",""in"",""Yk-Yogyakarta"",""0"",""1"",""0"",""https://x.com/wardhana_arda/status/1895346777857106349"",""3009113708"",""wardhana_arda""";;;;;;
"1894917224827408703,""Fri Feb 28 05:31:11 +0000 2025"",""0"",""@mhmmd_jati Ibarat lu beli fore dikasi isi Torabika. Apa ga pen nonjok owner-nya ?"",""1895345984449999351"","""",""mhmmd_jati"",""in"",""Jepara, Indonesia"",""0"",""0"",""0"",""https://x.com/reeaaalcy/status/1895345984449999351"",""812741335"",""reeaaalcy""";;;;;;
"1895345044112187595,""Fri Feb 28 05:27:26 +0000 2025"",""0"",""why nobody told me matcha nya fore enak bgt sampe last drop maaf lebay"",""1895345044112187595"","""","""",""in"",""22"",""0"",""0"",""0"",""https://x.com/amaldakahfi/status/1895345044112187595"",""1143529276181843968"",""amaldakahfi""";;;;;;
"1895343419616379096,""Fri Feb 28 05:20:59 +0000 2025"",""0"",""Sudah coba aplikasi Fore Coffee? Dapatkan diskon 50% untuk pembelian pertamamu! Download sekarang dan masukkan kode referral 6A04DC saat registrasi. https://t.co/7BcmmM8cW3"",""1895343419616379096"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/Rio_D2Q/status/1895343419616379096"",""80601455"",""Rio_D2Q""";;;;;;
"1895013896270029056,""Fri Feb 28 05:20:24 +0000 2025"",""1"",""@aboutcowek Tp aku O suami AB anak pertama O anak kedua B kok"",""1895343270643015751"","""",""aboutcowek"",""in"","""",""0"",""0"",""0"",""https://x.com/msteffinova/status/1895343270643015751"",""1683076858013945856"",""msteffinova""";;;;;;
"1895341879082000666,""Fri Feb 28 05:14:52 +0000 2025"",""0"",""cafe malt lattenya fore tuh discontinued selamanya kah???? "",""1895341879082000666"","""","""",""in"",""she/her "",""0"",""1"",""0"",""https://x.com/agzhuxuan/status/1895341879082000666"",""721630378507677697"",""agzhuxuan""";;;;;;
"1895339917741564060,""Fri Feb 28 05:09:59 +0000 2025"",""0"",""@fucjkup Lebih suka fore tapi dua-duanya enakk"",""1895340651404996968"","""",""fucjkup"",""in"",""Vermont, USA"",""0"",""0"",""0"",""https://x.com/marktech29/status/1895340651404996968"",""1313642639124647936"",""marktech29""";;;;;;
"1895340506609262600,""Fri Feb 28 05:09:25 +0000 2025"",""1"",""pengen beli kopi sebelum puasa‍️‍️‍️beli fore kejauhan "",""1895340506609262600"","""","""",""in"",""𝒔𝒕𝒂𝒓𝒈𝒂𝒛𝒊𝒏𝒈."",""0"",""0"",""0"",""https://x.com/matchaeryou/status/1895340506609262600"",""1523334929803018241"",""matchaeryou""";;;;;;
"1895340458861273461,""Fri Feb 28 05:09:13 +0000 2025"",""0"",""di sini gak ada fore terus selama ini cuma ngandelin kopi golda (not complaining though)"",""1895340458861273461"","""","""",""in"",""Liana Isadora, 20."",""0"",""1"",""0"",""https://x.com/dereaming/status/1895340458861273461"",""1469187243180888067"",""dereaming""";;;;;;
"1895339631723585855,""Fri Feb 28 05:05:56 +0000 2025"",""0"",""pulang ke rumah nanti mau minum fore segalon"",""1895339631723585855"","""","""",""in"",""Liana Isadora, 20."",""0"",""1"",""0"",""https://x.com/dereaming/status/1895339631723585855"",""1469187243180888067"",""dereaming""";;;;;;
"1895320959969796179,""Fri Feb 28 05:00:56 +0000 2025"",""0"",""@diesveneriz pait pait asem kah? kalo rasanya americano fore tuh kek yaudah pait air aja"",""1895338373117812797"","""",""diesveneriz"",""in"",""00z "",""0"",""1"",""0"",""https://x.com/hooneymilky/status/1895338373117812797"",""1060884637390536704"",""hooneymilky""";;;;;;
"1895308245188911396,""Fri Feb 28 04:58:34 +0000 2025"",""1"",""@telorseperempat Hhhh dah lama ga ke fore trus terkejut "",""1895337778369716607"","""",""telorseperempat"",""in"","""",""0"",""0"",""0"",""https://x.com/imurenergyy/status/1895337778369716607"",""1137306997764706304"",""imurenergyy""";;;;;;
"1895320959969796179,""Fri Feb 28 04:50:06 +0000 2025"",""0"",""@diesveneriz enak gaa? Enakan mana sama americano fore?"",""1895335646300176777"","""",""diesveneriz"",""in"",""00z "",""0"",""1"",""0"",""https://x.com/hooneymilky/status/1895335646300176777"",""1060884637390536704"",""hooneymilky""";;;;;;
"1895332740217872649,""Fri Feb 28 04:48:10 +0000 2025"",""1"",""@rossetva Aku suka Butterscotch Sea Salt Latte-nya Fore enakk!"",""1895335160318697622"","""",""rossetva"",""in"",""OPEN. | 9 to 9."",""0"",""0"",""0"",""https://x.com/neiwjeans/status/1895335160318697622"",""997746673597038592"",""neiwjeans""";;;;;;
"1895102309631435075,""Fri Feb 28 04:40:00 +0000 2025"",""0"",""@DonPablo_bb @TheOGFan_ Oreii miru antha reply ichina. Mi brathukulaku rule no.1 "",""1895333103457194000"","""",""DonPablo_bb"",""in"",""'మెగా'పురం"",""0"",""1"",""0"",""https://x.com/ForeEverRC/status/1895333103457194000"",""1722157793770438656"",""ForeEverRC""";;;;;;
"1895332426815283280,""Fri Feb 28 04:37:19 +0000 2025"",""0"",""Gapapa meren ya da kopina ge kopi fore yg banyak susunya ntu"",""1895332431282217104"","""",""itsbridoyoungk"",""in"","""",""0"",""0"",""0"",""https://x.com/itsbridoyoungk/status/1895332431282217104"",""4671268279"",""itsbridoyoungk""";;;;;;
"1895326970654924920,""Fri Feb 28 04:30:52 +0000 2025"",""0"",""@ultramylk ngga ada fore masa di deket kantorku.. pengen tuku kayanya."",""1895330807818133621"","""",""ultramylk"",""in"",""Aluna Catalulla Aimee"",""0"",""0"",""0"",""https://x.com/ofalune/status/1895330807818133621"",""1401875083094757384"",""ofalune""";;;;;;
"1895123006264873265,""Fri Feb 28 04:26:42 +0000 2025"",""0"",""@KediriFess kalo tempatnya paling suka Awor tapi kalo nyari kopi yang enak ya Fore Mandja sama Must Coffee. Kalo Awor tergantung baristanya aokwowkok."",""1895329758541648061"","""",""KediriFess"",""in"",""FUB FREE. #AllEyesOnRafah"",""0"",""1"",""0"",""https://x.com/yooungkyun/status/1895329758541648061"",""1320341700183691265"",""yooungkyun""";;;;;;
"1895319907283489137,""Fri Feb 28 04:26:32 +0000 2025"",""1"",""@coolfunnytshirt Roti k lia kuch toh karega insan"",""1895329717613666517"","""",""coolfunnytshirt"",""in"",""India"",""0"",""0"",""0"",""https://x.com/Fore_FrontIndia/status/1895329717613666517"",""1704862941034717184"",""Fore_FrontIndia""";;;;;;
"1895327831405797728,""Fri Feb 28 04:25:07 +0000 2025"",""0"",""@everiwonw bingung mending gaco atau fore "",""1895329360388989224"","""",""everiwonw"",""in"",""+62"",""0"",""1"",""0"",""https://x.com/vernonhibernasi/status/1895329360388989224"",""1753846738098831360"",""vernonhibernasi""";;;;;;
"1895327680855494667,""Fri Feb 28 04:18:27 +0000 2025"",""0"",""Hi Sobat Fore... Sudah coba aplikasi Fore Coffee? Dapatkan diskon 50% untuk pembelian pertamamu! Download sekarang dan masukkan kode referral 6A04DC saat registrasi. https://t.co/jQPJcVrDvf"",""1895327680855494667"","""","""",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://x.com/OirkMan/status/1895327680855494667"",""2958665036"",""OirkMan""";;;;;;
"1895327561019994504,""Fri Feb 28 04:17:58 +0000 2025"",""0"",""Hi Sobat Fore... Sudah coba aplikasi Fore Coffee? Dapatkan diskon 50% untuk pembelian pertamamu! Download sekarang dan masukkan kode referral 6A04DC saat registrasi. https://t.co/7BcmmM8cW3"",""1895327561019994504"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/Rio_D2Q/status/1895327561019994504"",""80601455"",""Rio_D2Q""";;;;;;
"1895326726928163021,""Fri Feb 28 04:14:39 +0000 2025"",""0"",""ada diskon menu fore coffee 50% caranya: 1. install apps fore coffee 2. daftar dan klik bagian memiliki kode referral lalu masukin kode referral C39FF8 tags. promo refferal kopi gratis murah ngopi kuota hari ini shopee tokopedia tarawih diskon siang https://t.co/f059ftbNNd"",""1895326726928163021"",""https://pbs.twimg.com/media/Gk2Nm4yXIAAU98I.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/diskonfore/status/1895326726928163021"",""1301411731919441921"",""diskonfore""";;;;;;
"1895326503807926378,""Fri Feb 28 04:13:46 +0000 2025"",""2"",""Terimakasih mas fore cikini yang bantu buat majuin antrian yg RAME BGT ITUUU. Berkatmu aku berhasil ngejar mobil travel ke bandung yg sisa 5 menit lagi itu️maaf ngerepotinnnnn gue ga ekspek serame itu sampe nunggu kopi sampe sejam https://t.co/zuyzMMt7iy"",""1895326503807926378"",""https://pbs.twimg.com/media/Gk2NaA_XEAAteqo.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/KaptenMi/status/1895326503807926378"",""1411223696853770240"",""KaptenMi""";;;;;;
"1895325070299668741,""Fri Feb 28 04:08:04 +0000 2025"",""0"",""Seenak2nya kopi tetep fore no 1 si paling legit"",""1895325070299668741"","""","""",""in"",""lolonoa"",""0"",""0"",""0"",""https://x.com/popcornmanis19/status/1895325070299668741"",""452102162"",""popcornmanis19""";;;;;;
"1895325009503232481,""Fri Feb 28 04:07:50 +0000 2025"",""0"",""enakan fore"",""1895325009503232481"","""","""",""in"",""baldz"",""0"",""0"",""0"",""https://x.com/urprivatedriv3r/status/1895325009503232481"",""1496031760236236802"",""urprivatedriv3r""";;;;;;
"1895306754067702234,""Fri Feb 28 02:55:17 +0000 2025"",""0"",""Pesan Fore Coffee di ShopeeFood ada Voucher Diskon s/d 45RB loh! Cek disini keburu habis! https://t.co/mmwUdWoM9P"",""1895306754067702234"","""","""",""in"",""affiliate"",""0"",""0"",""0"",""https://x.com/rysecre/status/1895306754067702234"",""1460567982044680193"",""rysecre""";;;;;;
"1895106670961009145,""Fri Feb 28 02:50:48 +0000 2025"",""0"",""@soliminachos kt gue lu hrs ngopi di fore dlu sambil cuap cuap bersamaku huhu miss u"",""1895305623094567409"","""",""soliminachos"",""in"","""",""0"",""0"",""0"",""https://x.com/fffflaawwer/status/1895305623094567409"",""1239885109785841665"",""fffflaawwer""";;;;;;
"1895305132528804277,""Fri Feb 28 02:48:51 +0000 2025"",""0"",""Fore ga mau bikin Triple peach versi seliter kah?"",""1895305132528804277"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ameyyicanno/status/1895305132528804277"",""1849388078932336640"",""ameyyicanno""";;;;;;
"1895304129461002602,""Fri Feb 28 02:44:52 +0000 2025"",""0"",""Nyobain calf-mgkin agak telat. Ternyata best ever masih FORE"",""1895304129461002602"","""","""",""in"",""Lumajang"",""0"",""0"",""0"",""https://x.com/_nggrid/status/1895304129461002602"",""90353664"",""_nggrid""";;;;;;
"1895300580270317965,""Fri Feb 28 02:30:45 +0000 2025"",""0"",""kalo ada fore nanti bimbingannya bisa di fore ya "",""1895300580270317965"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/madmaxeugene/status/1895300580270317965"",""620046357"",""madmaxeugene""";;;;;;
"1895300443137548515,""Fri Feb 28 02:30:13 +0000 2025"",""0"",""eh tadi balik lewat liat bakal ada fore deket rumah "",""1895300443137548515"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/madmaxeugene/status/1895300443137548515"",""620046357"",""madmaxeugene""";;;;;;
"1895298100979474497,""Fri Feb 28 02:20:54 +0000 2025"",""0"",""Arrghh pgn butterscotch fore sblm besok puasa"",""1895298100979474497"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/selaaamat_malam/status/1895298100979474497"",""1208193200210374656"",""selaaamat_malam""";;;;;;
"1895034721664672078,""Fri Feb 28 02:16:19 +0000 2025"",""0"",""@whoishoney_ klo ga kopken ya fore wkwk"",""1895296945394196898"","""",""whoishoney_"",""in"",""Seputih Surabaya, Indonesia"",""0"",""0"",""0"",""https://x.com/ddyozeitgeist/status/1895296945394196898"",""1553180514281869312"",""ddyozeitgeist""";;;;;;
"1895295613098697173,""Fri Feb 28 02:11:01 +0000 2025"",""0"",""#promo #promofore dapetin 3 voucher diskon 50% kopi fore buat pengguna baru. tanpa min pembelian. pake kode E70588"",""1895295613098697173"","""","""",""in"",""Kadang disini kadang disana"",""0"",""0"",""0"",""https://x.com/pacarnyajehi/status/1895295613098697173"",""372204658"",""pacarnyajehi""";;;;;;
"1895295101339083047,""Fri Feb 28 02:10:16 +0000 2025"",""0"",""Fore sama cinepolis juga ahh senangnya tp gada ayang hiksrotttt"",""1895295423918825587"","""",""_dorararawr2"",""in"","""",""0"",""0"",""0"",""https://x.com/_dorararawr2/status/1895295423918825587"",""1285398180402585600"",""_dorararawr2""";;;;;;
"1895125680377209337,""Fri Feb 28 01:58:59 +0000 2025"",""0"",""@bebashambatann Dah lama ga fore date sm km ih hahahak"",""1895292583116669190"","""",""bebashambatann"",""in"","""",""0"",""1"",""0"",""https://x.com/hahhahak_/status/1895292583116669190"",""1749770553169428480"",""hahhahak_""";;;;;;
"1895291278113542390,""Fri Feb 28 01:53:48 +0000 2025"",""0"",""Tapi jujur sebagai pekerja cilik dan waktu itu shell lagi kekurangan stok dimana mana i sakit banget bacanya karena separuh dari gaji i dibeliin buat beli bensin dan mau ga mau harus pake si merah wkwkwk tau gitu dari awal aja ku isi pertalite sisanya kubeliin dumdum or fore."",""1895291278113542390"","""","""",""in"",""Bogor, Jawa Barat"",""0"",""0"",""0"",""https://x.com/andalussia28/status/1895291278113542390"",""1519757530527793152"",""andalussia28""";;;;;;
"1895125680377209337,""Fri Feb 28 01:31:52 +0000 2025"",""0"",""@hahhahak_ Ujungnya apa? Fore lagi kan "",""1895285760825401757"","""",""hahhahak_"",""in"",""disini "",""0"",""1"",""0"",""https://x.com/bebashambatann/status/1895285760825401757"",""1110115825338339328"",""bebashambatann""";;;;;;
"1895280922305626513,""Fri Feb 28 01:30:47 +0000 2025"",""0"",""@frvrsunny hehe apa bikin kamar aja biar bangun tidur langsung fore"",""1895285488866701531"","""",""frvrsunny"",""in"","""",""0"",""0"",""0"",""https://x.com/sampingfore/status/1895285488866701531"",""1829548693911183361"",""sampingfore""";;;;;;
"1895284053013823762,""Fri Feb 28 01:25:05 +0000 2025"",""0"",""Pesan Fore Coffee di ShopeeFood ada Voucher Diskon s/d 45RB loh! Cek disini keburu habis! Klik linknya ya gays️ https://t.co/liFzrCAkaQ https://t.co/wlWEg0PXox"",""1895284053013823762"",""https://pbs.twimg.com/media/Gk1mzGKaoAQIT2i.jpg"","""",""in"",""Bekasi, Jawa Barat"",""0"",""0"",""0"",""https://x.com/Afichannel61422/status/1895284053013823762"",""1847588536364781568"",""Afichannel61422""";;;;;;
"1895119756962980023,""Fri Feb 28 01:21:15 +0000 2025"",""0"",""@MtchaPeach sejak kapan fore jadi tempat nugas "",""1895283087820628428"","""",""MtchaPeach"",""in"","""",""0"",""0"",""0"",""https://x.com/anxietyloogic/status/1895283087820628428"",""1584301639233863680"",""anxietyloogic""";;;;;;
"1895282987878752284,""Fri Feb 28 01:20:51 +0000 2025"",""0"",""sinyal bapukkkkk "",""1895282987878752284"","""","""",""in"",""kalo slr ke"",""0"",""0"",""0"",""https://x.com/eyesc0ffee/status/1895282987878752284"",""1789173498310799360"",""eyesc0ffee""";;;;;;
"1895282791652475371,""Fri Feb 28 01:20:04 +0000 2025"",""0"",""Pengen keluar tp ak nggak muk ke fore bosen"",""1895282791652475371"","""","""",""in"",""(BUKAN AKUN PARODI)(TERJARING JADI PENULIS AMATIR)(GILA SEDIKIT)(SILA SEMBUNYI)(KUNCUP BUNGA TENGAH BERCERITA)(KELOPAK DAN SERIBU STANZA)."",""0"",""0"",""0"",""https://x.com/LayurMala/status/1895282791652475371"",""1796965254733389824"",""LayurMala""";;;;;;
"1895280922305626513,""Fri Feb 28 01:17:52 +0000 2025"",""0"",""@sampingfore bneran di fore terusss"",""1895282235206684783"","""",""sampingfore"",""in"",""bumi"",""0"",""1"",""0"",""https://x.com/frvrsunny/status/1895282235206684783"",""1159776223045701632"",""frvrsunny""";;;;;;
"1892937605211373994,""Fri Feb 28 01:14:54 +0000 2025"",""0"",""@nonarisand jangan sudah. nggak usah. dia kalo minta fore suruh beli sendiri aja. kayaan dia daripada manusia "",""1895281489975353828"","""",""nonarisand"",""in"","""",""0"",""1"",""0"",""https://x.com/hwarahkono/status/1895281489975353828"",""127423108"",""hwarahkono""";;;;;;
"1895279066036699608,""Fri Feb 28 01:05:16 +0000 2025"",""0"",""blm ketemu nasi 2 hari semalem minum kopi perut kosong sepagi ini huek huek kek bumil ancritttt"",""1895279066036699608"","""","""",""in"",""kalo slr ke"",""0"",""0"",""0"",""https://x.com/eyesc0ffee/status/1895279066036699608"",""1789173498310799360"",""eyesc0ffee""";;;;;;
"1895278485184377013,""Fri Feb 28 01:02:58 +0000 2025"",""0"",""diskon menu fore coffee 50% caranya: 1. install apps fore coffee 2. daftar dan klik bagian memiliki kode referral lalu masukin kode referral BD09DA tags. promo refferal kopi gratis murah hari ini voucher lazada shopee sale seribu puasa nyekar munggahan https://t.co/UjdgWb1hui"",""1895278485184377013"",""https://pbs.twimg.com/media/Gk1huqeaoAAAlAb.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/diskonfore/status/1895278485184377013"",""1301411731919441921"",""diskonfore""";;;;;;
"1895278282557530154,""Fri Feb 28 01:02:09 +0000 2025"",""0"",""ada diskon menu fore coffee 50% caranya: 1. install apps fore coffee 2. daftar dan klik bagian memiliki kode referral lalu masukin kode referral C39FF8 tags. promo diskon refferal kopi gratis murah ngopi kuota hari ini shopee tokopedia ramadhan tarawih https://t.co/NLSJf3VUCb"",""1895278282557530154"",""https://pbs.twimg.com/media/Gk1hjC-XsAAb0rr.jpg"","""",""in"","""",""0"",""0"",""1"",""https://x.com/diskonfore/status/1895278282557530154"",""1301411731919441921"",""diskonfore""";;;;;;
"1895274594757746810,""Fri Feb 28 00:47:30 +0000 2025"",""0"",""Bantu siram ya drop link utk sirbal https://t.co/LwE93GrrnY"",""1895274594757746810"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/msteffinova/status/1895274594757746810"",""1683076858013945856"",""msteffinova""";;;;;;
"1895270549540217086,""Fri Feb 28 00:31:26 +0000 2025"",""1"",""Adulting itu bukan tiap hari nikmatin hidup sambil ngopi di fore tapi tiap kali bukan facebook market place ada yg jual tanah murah tergiur walau gatau belinya kapan yg penting tanya tanya dulu aja wkwk"",""1895270549540217086"","""","""",""in"",""Taipei City, Taiwan"",""0"",""0"",""0"",""https://x.com/bdmtbgstt/status/1895270549540217086"",""1826962381710540800"",""bdmtbgstt""";;;;;;
"1895270195293491588,""Fri Feb 28 00:30:01 +0000 2025"",""0"",""pengen jadi barista fore cabang shila sawangan dah"",""1895270195293491588"","""","""",""in"",""stardew valley"",""0"",""0"",""0"",""https://x.com/kodokgulajahe/status/1895270195293491588"",""1852966164005294080"",""kodokgulajahe""";;;;;;
"1895265792423502071,""Fri Feb 28 00:12:31 +0000 2025"",""0"",""Teman-teman aku yg baik hati itu apakah tidak mau ngajak aku ngopi kah? Kepengen banget ke fore tp kalo sendirian pasti ga berangkat "",""1895265792423502071"","""","""",""in"","""",""0"",""2"",""0"",""https://x.com/yehettt_ohoorat/status/1895265792423502071"",""1276894598233600000"",""yehettt_ohoorat""";;;;;;
"1895262472204177596,""Thu Feb 27 23:59:20 +0000 2025"",""1"",""Fore buka di malaysia kek gue mau kesana peeengeeen satu negara sama upin ipin"",""1895262472204177596"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/musicfirstt/status/1895262472204177596"",""1231946822047936512"",""musicfirstt""";;;;;;
"1895255220583833856,""Thu Feb 27 23:30:31 +0000 2025"",""0"",""Selain kopken flash dan tuku dan fore.. karena semua kopi itu bikin ak langsung tidur 15 menit kemudian"",""1895255220583833856"","""","""",""in"",""📍inthemiddleofnowhere"",""0"",""0"",""0"",""https://x.com/yellhoetheally/status/1895255220583833856"",""1177353030527668224"",""yellhoetheally""";;;;;;
"1895252066081350075,""Thu Feb 27 23:17:59 +0000 2025"",""0"",""Ikutan install Qpon get total 100k voc bisa beli Kopken cuma 1k 5k aja . Buruan join! https://t.co/Wq1rEJ348u #Promo #Kopi #Ngopi #Kopken https://t.co/JdGuGApQv0"",""1895252066081350075"",""https://pbs.twimg.com/media/Gk1JtaFaEAAklCd.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/skawngr_j/status/1895252066081350075"",""1510137626984316929"",""skawngr_j""";;;;;;
